test,biterror1,biterror2,acc
0.0,0.125,0.125,24.166666666666668
0.0,0.125,0.000244140625,57.49999999999999
0.0,0.000244140625,0.125,68.33333333333333
0.0,0.000244140625,0.000244140625,95.0
1.0,0.125,0.125,14.166666666666666
1.0,0.125,0.000244140625,40.0
1.0,0.000244140625,0.125,73.33333333333333
1.0,0.000244140625,0.000244140625,94.16666666666667
